segment_id,segment_type,point_index,latitude,longitude,x_m,y_m,direction,mode,drive_level,event,from_node,to_node,source_x_m,source_y_m,map_yaw_rad,alignment_zone
COMMON_1,,262,37.2886334358,127.1069707641,33.656108133,58.431272274,1,5,2,NONE,,,-60.124884000,-38.245572000,-0.856617447667,ZONE_04_S_CURVE
COMMON_1,,263,37.2886352691,127.1069702641,33.792892582,58.273472181,1,5,2,NONE,,,-60.169167000,-38.041489000,-0.811049910838,ZONE_04_S_CURVE
COMMON_1,,264,37.2886372691,127.1069695974,33.951534138,58.106475605,1,5,2,NONE,,,-60.228213000,-37.818849000,-0.750207551389,ZONE_04_S_CURVE
COMMON_1,,265,37.2886392691,127.1069687641,34.123120844,57.946559503,1,5,2,NONE,,,-60.302014000,-37.596209000,-0.654582239876,ZONE_04_S_CURVE
COMMON_1,,266,37.2886410595,127.1069677707,34.295951435,57.813918923,1,5,2,NONE,,,-60.389995000,-37.396902000,-0.632208945466,ZONE_04_S_CURVE
COMMON_1,,267,37.2886427691,127.1069667641,34.465491689,57.689730104,1,5,2,NONE,,,-60.479145000,-37.206589000,-0.601612435731,ZONE_04_S_CURVE
COMMON_1,,268,37.2886446024,127.1069655974,34.654078672,57.560263906,1,5,2,NONE,,,-60.582473000,-37.002506000,-0.723312101416,ZONE_04_S_CURVE
COMMON_1,,269,37.2886464358,127.1069647641,34.816766595,57.416619430,1,5,2,NONE,,,-60.656275000,-36.798412000,-0.660850353997,ZONE_04_S_CURVE
COMMON_1,,270,37.2886482691,127.1069637641,34.992401409,57.280068918,1,5,2,NONE,,,-60.744840000,-36.594329000,-0.660850353997,ZONE_04_S_CURVE
COMMON_1,,271,37.2886501024,127.1069627641,35.168036223,57.143518406,1,5,2,NONE,,,-60.833405000,-36.390246000,-0.624931157095,ZONE_04_S_CURVE
COMMON_1,,272,37.2886517691,127.1069617641,35.334771376,57.023239039,1,5,2,NONE,,,-60.921970000,-36.204709000,-0.545715973515,ZONE_04_S_CURVE
COMMON_1,,273,37.2886536024,127.1069604307,35.536312282,56.900858114,1,5,2,NONE,,,-61.040063000,-36.000626000,-0.500163751516,ZONE_04_S_CURVE
COMMON_1,,274,37.2886551638,127.1069591724,35.717492433,56.801840420,1,5,2,NONE,,,-61.151504000,-35.826811000,-0.588915639071,ZONE_04_S_CURVE
COMMON_1,,275,37.2886568305,127.1069580781,35.891555129,56.685568923,1,5,2,NONE,,,-61.248421000,-35.641274000,-0.537264978963,ZONE_04_S_CURVE
COMMON_1,,276,37.2886586024,127.1069567641,36.088307980,56.568359720,1,5,2,NONE,,,-61.364795000,-35.444026000,-0.503469082419,ZONE_04_S_CURVE
COMMON_1,,277,37.2886602691,127.1069554307,36.280949226,56.462249940,1,5,2,NONE,,,-61.482888000,-35.258489000,-0.398242836921,ZONE_04_S_CURVE
COMMON_1,,278,37.2886617691,127.1069539307,36.477630683,56.379501431,1,5,2,NONE,,,-61.615736000,-35.091509000,-0.298900867131,ZONE_04_S_CURVE
COMMON_1,,279,37.2886632691,127.1069520974,36.700209459,56.310917709,1,5,2,NONE,,,-61.778102000,-34.924529000,-0.340209351750,ZONE_04_S_CURVE
COMMON_1,,280,37.2886646024,127.1069505974,36.887985978,56.244449996,1,5,2,NONE,,,-61.910950000,-34.776106000,-0.287672176554,ZONE_04_S_CURVE
COMMON_1,,281,37.2886659358,127.1069489307,37.088719944,56.185056945,1,5,2,NONE,,,-62.058561000,-34.627672000,-0.398243016965,ZONE_04_S_CURVE
COMMON_1,,282,37.2886676024,127.1069472641,37.307246211,56.093117765,1,5,2,NONE,,,-62.206164000,-34.442146000,-0.287672176554,ZONE_04_S_CURVE
COMMON_1,,283,37.2886689358,127.1069455974,37.507980178,56.033724715,1,5,2,NONE,,,-62.353775000,-34.293712000,-0.174134325819,ZONE_04_S_CURVE
COMMON_1,,284,37.2886701024,127.1069437641,37.712749077,55.997702585,1,5,2,NONE,,,-62.516141000,-34.163846000,-0.132172870795,ZONE_04_S_CURVE
COMMON_1,,285,37.2886712691,127.1069417641,37.930477178,55.968756079,1,5,2,NONE,,,-62.693272000,-34.033969000,-0.174148603422,ZONE_04_S_CURVE
COMMON_1,,286,37.2886724358,127.1069399307,38.135259252,55.932728617,1,5,2,NONE,,,-62.855647000,-33.904092000,-0.132135173959,ZONE_04_S_CURVE
COMMON_1,,287,37.2886736024,127.1069379307,38.352981197,55.903791282,1,5,2,NONE,,,-63.032777000,-33.774226000,-0.132175562923,ZONE_04_S_CURVE
COMMON_1,,288,37.2886747691,127.1069359307,38.570708421,55.874844295,1,5,2,NONE,,,-63.209907000,-33.644349000,-0.100495017109,ZONE_04_S_CURVE
COMMON_1,,289,37.2886757691,127.1069340974,38.766578538,55.855093791,1,5,2,NONE,,,-63.372274000,-33.533029000,-0.019439190585,ZONE_04_S_CURVE
COMMON_1,,290,37.2886767806,127.1069318766,38.993171438,55.850688453,1,5,2,NONE,,,-63.568959000,-33.420429000,0.002393344114,ZONE_04_S_CURVE
COMMON_1,,291,37.2886776374,127.1069298964,39.192805269,55.851166247,1,5,2,NONE,,,-63.744335000,-33.325050000,0.028477626054,ZONE_04_S_CURVE
COMMON_1,,292,37.2886784358,127.1069279307,39.388193842,55.856731954,1,5,2,NONE,,,-63.918428000,-33.236172000,-0.015197302806,ZONE_04_S_CURVE
COMMON_1,,293,37.2886793511,127.1069259012,39.594783927,55.853592100,1,5,2,NONE,,,-64.098171000,-33.134281000,0.010585747941,ZONE_04_S_CURVE
COMMON_1,,294,37.2886802355,127.1069238167,39.803997264,55.855806863,1,5,2,NONE,,,-64.282785000,-33.035829000,0.122914370962,ZONE_04_S_CURVE
COMMON_1,,295,37.2886809358,127.1069215974,40.013849358,55.881731388,1,5,2,NONE,,,-64.479337000,-32.957872000,0.155754450346,ZONE_04_S_CURVE
COMMON_1,,296,37.2886816024,127.1069192641,40.230759963,55.915792058,1,5,2,NONE,,,-64.685986000,-32.883666000,0.218636334046,ZONE_04_S_CURVE
COMMON_1,,297,37.2886821703,127.1069167991,40.452631534,55.965089258,1,5,2,NONE,,,-64.904299000,-32.820447000,0.171113300372,ZONE_04_S_CURVE
COMMON_1,,298,37.2886827691,127.1069145974,40.655694687,56.000179210,1,5,2,NONE,,,-65.099293000,-32.753789000,0.155707300699,ZONE_04_S_CURVE
COMMON_1,,299,37.2886834358,127.1069122641,40.872610571,56.034230229,1,5,2,NONE,,,-65.305942000,-32.679572000,0.254213120974,ZONE_04_S_CURVE
COMMON_1,,300,37.2886839358,127.1069097642,41.093565788,56.091642038,1,5,2,NONE,,,-65.527345000,-32.623912000,0.322860392470,ZONE_04_S_CURVE
COMMON_1,,301,37.2886842691,127.1069074308,41.292679691,56.158258968,1,5,2,NONE,,,-65.734003000,-32.586809000,0.334481502204,ZONE_04_S_CURVE
COMMON_1,,302,37.2886846024,127.1069049307,41.504746639,56.231960691,1,5,2,NONE,,,-65.955425000,-32.549706000,0.410946569815,ZONE_04_S_CURVE
COMMON_1,,303,37.2886847691,127.1069025974,41.694952986,56.314844448,1,5,2,NONE,,,-66.162074000,-32.531149000,0.322852817389,ZONE_04_S_CURVE
COMMON_1,,304,37.2886851024,127.1069002641,41.894058993,56.381457059,1,5,2,NONE,,,-66.368723000,-32.494046000,0.334425817061,ZONE_04_S_CURVE
COMMON_1,,305,37.2886854358,127.1068977641,42.106122446,56.455144332,1,5,2,NONE,,,-66.590135000,-32.456932000,0.334468251224,ZONE_04_S_CURVE
COMMON_1,,306,37.2886857691,127.1068952642,42.318173603,56.528837418,1,5,2,NONE,,,-66.811539000,-32.419829000,0.410950449324,ZONE_04_S_CURVE
COMMON_1,,307,37.2886859358,127.1068929308,42.508387846,56.611725493,1,5,2,NONE,,,-67.018197000,-32.401272000,0.500505962455,ZONE_04_S_CURVE
COMMON_1,,308,37.2886859358,127.1068900975,42.728539619,56.732139627,1,5,2,NONE,,,-67.269128000,-32.401272000,0.416939016091,ZONE_04_S_CURVE
COMMON_1,,309,37.2886861024,127.1068875975,42.931693733,56.822117827,1,5,2,NONE,,,-67.490541000,-32.382726000,0.422097607476,ZONE_04_S_CURVE
COMMON_1,,310,37.2886862691,127.1068849307,43.147814068,56.919175489,1,5,2,NONE,,,-67.726727000,-32.364169000,0.413294289994,ZONE_04_S_CURVE
COMMON_1,,311,37.2886864544,127.1068822668,43.364701859,57.014292374,1,5,2,NONE,,,-67.962655000,-32.343541000,0.400828575737,ZONE_04_S_CURVE
COMMON_1,,312,37.2886866479,127.1068798349,43.564000588,57.098749246,1,5,2,NONE,,,-68.178036000,-32.322001000,0.487864031256,ZONE_04_S_CURVE
COMMON_1,,313,37.2886866755,127.1068770904,43.778727599,57.212693620,1,5,2,NONE,,,-68.421103000,-32.318928000,0.613309814849,ZONE_04_S_CURVE
COMMON_1,,314,37.2886864358,127.1068744308,43.972578415,57.349136859,1,5,2,NONE,,,-68.656651000,-32.345612000,0.500505962455,ZONE_04_S_CURVE
COMMON_1,,315,37.2886864358,127.1068719308,44.166832870,57.455386205,1,5,2,NONE,,,-68.878064000,-32.345612000,0.500505962455,ZONE_04_S_CURVE
COMMON_1,,316,37.2886864358,127.1068692642,44.374031597,57.568715545,1,5,2,NONE,,,-69.114231000,-32.345612000,0.479497960946,ZONE_04_S_CURVE
COMMON_1,,317,37.2886864821,127.1068664945,44.591715439,57.681905244,1,5,2,NONE,,,-69.359530000,-32.340458000,0.524779189924,ZONE_04_S_CURVE
COMMON_1,,318,37.2886864358,127.1068640975,44.775493552,57.788299030,1,5,2,NONE,,,-69.571821000,-32.345612000,0.578917623756,ZONE_04_S_CURVE
COMMON_1,,319,37.2886862691,127.1068614308,44.973795236,57.917913486,1,5,2,NONE,,,-69.807997000,-32.364169000,0.615823612380,ZONE_04_S_CURVE
COMMON_1,,320,37.2886860122,127.1068586431,45.176681003,58.061480072,1,5,2,NONE,,,-70.054890000,-32.392767000,0.538212465733,ZONE_04_S_CURVE
COMMON_1,,321,37.2886859358,127.1068560975,45.370396866,58.177128907,1,5,2,NONE,,,-70.280341000,-32.401272000,0.500505962455,ZONE_04_S_CURVE
COMMON_1,,322,37.2886859358,127.1068534308,45.577604366,58.290463046,1,5,2,NONE,,,-70.516518000,-32.401272000,0.500505962455,ZONE_04_S_CURVE
COMMON_1,,323,37.2886859358,127.1068507642,45.784803093,58.403792386,1,5,2,NONE,,,-70.752685000,-32.401272000,0.500505962455,ZONE_04_S_CURVE
COMMON_1,,324,37.2886859358,127.1068479308,46.004963640,58.524211319,1,5,2,NONE,,,-71.003626000,-32.401272000,0.574324188359,ZONE_04_S_CURVE
COMMON_1,,325,37.2886857691,127.1068450975,46.216210474,58.660906249,1,5,2,NONE,,,-71.254557000,-32.419829000,0.500505962455,ZONE_04_S_CURVE
COMMON_1,,326,37.2886857691,127.1068424308,46.423417975,58.774240388,1,5,2,NONE,,,-71.490734000,-32.419829000,0.422091325228,ZONE_04_S_CURVE
COMMON_1,,327,37.2886859358,127.1068397642,46.639521640,58.871288932,1,5,2,NONE,,,-71.726901000,-32.401272000,0.430824882294,ZONE_04_S_CURVE
COMMON_1,,328,37.2886860951,127.1068368954,46.870942173,58.977654388,1,5,2,NONE,,,-71.980977000,-32.383539000,0.417574976203,ZONE_04_S_CURVE
COMMON_1,,329,37.2886862691,127.1068342642,47.084685511,59.072485264,1,5,2,NONE,,,-72.214009000,-32.364169000,0.422094631799,ZONE_04_S_CURVE
COMMON_1,,330,37.2886864358,127.1068315975,47.300797950,59.169538607,1,5,2,NONE,,,-72.450186000,-32.345612000,0.500505962455,ZONE_04_S_CURVE
COMMON_1,,331,37.2886864358,127.1068289308,47.508004573,59.282872266,1,5,2,NONE,,,-72.686362000,-32.345612000,0.416939016091,ZONE_04_S_CURVE
COMMON_1,,332,37.2886866024,127.1068264308,47.711158688,59.372850466,1,5,2,NONE,,,-72.907775000,-32.327066000,0.422091655898,ZONE_04_S_CURVE
COMMON_1,,333,37.2886867691,127.1068237642,47.927263230,59.469899491,1,5,2,NONE,,,-73.143943000,-32.308509000,0.344680617054,ZONE_04_S_CURVE
COMMON_1,,334,37.2886871024,127.1068210975,48.152274451,59.550681208,1,5,2,NONE,,,-73.380119000,-32.271406000,0.416889681518,ZONE_04_S_CURVE
COMMON_1,,335,37.2886872691,127.1068185975,48.355433844,59.640649758,1,5,2,NONE,,,-73.601532000,-32.252849000,0.422094301155,ZONE_04_S_CURVE
COMMON_1,,336,37.2886874358,127.1068159308,48.571545406,59.737702621,1,5,2,NONE,,,-73.837708000,-32.234292000,0.334474876976,ZONE_04_S_CURVE
COMMON_1,,337,37.2886877691,127.1068134308,48.783604458,59.811400026,1,5,2,NONE,,,-74.059121000,-32.197189000,0.322852817389,ZONE_04_S_CURVE
COMMON_1,,338,37.2886881024,127.1068110975,48.982710465,59.878012637,1,5,2,NONE,,,-74.265770000,-32.160086000,0.237404159080,ZONE_04_S_CURVE
COMMON_1,,339,37.2886886024,127.1068087642,49.190721410,59.928344452,1,5,2,NONE,,,-74.472419000,-32.104426000,0.237415095750,ZONE_04_S_CURVE
COMMON_1,,340,37.2886891024,127.1068064308,49.398740251,59.978680585,1,5,2,NONE,,,-74.679077000,-32.048766000,0.322801249894,ZONE_04_S_CURVE
COMMON_1,,341,37.2886894358,127.1068040975,49.597851536,60.045283546,1,5,2,NONE,,,-74.885726000,-32.011652000,0.322852817389,ZONE_04_S_CURVE
COMMON_1,,342,37.2886897691,127.1068017642,49.796957542,60.111896157,1,5,2,NONE,,,-75.092375000,-31.974549000,0.237413880608,ZONE_04_S_CURVE
COMMON_1,,343,37.2886902691,127.1067994308,50.004975506,60.162231810,1,5,2,NONE,,,-75.299032000,-31.918889000,0.131449098049,ZONE_04_S_CURVE
COMMON_1,,344,37.2886909358,127.1067972642,50.208938343,60.189198036,1,5,2,NONE,,,-75.490917000,-31.844672000,0.078590436744,ZONE_04_S_CURVE
COMMON_1,,345,37.2886917691,127.1067949308,50.434761782,60.206982228,1,5,2,NONE,,,-75.697575000,-31.751909000,0.050201862908,ZONE_04_S_CURVE
COMMON_1,,346,37.2886926024,127.1067927642,50.647624280,60.217677308,1,5,2,NONE,,,-75.889460000,-31.659146000,0.103732594686,ZONE_04_S_CURVE
COMMON_1,,347,37.2886932691,127.1067907642,50.838642844,60.237563539,1,5,2,NONE,,,-76.066591000,-31.584929000,0.012583252022,ZONE_04_S_CURVE
COMMON_1,,348,37.2886941658,127.1067886405,51.051558369,60.240242850,1,5,2,NONE,,,-76.254676000,-31.485108000,-0.025536555403,ZONE_04_S_CURVE
COMMON_1,,349,37.2886951608,127.1067864865,51.272079406,60.234610278,1,5,2,NONE,,,-76.445445000,-31.374345000,-0.134917025313,ZONE_04_S_CURVE
COMMON_1,,350,37.2886962691,127.1067845975,51.478062747,60.206649761,1,5,2,NONE,,,-76.612745000,-31.250969000,-0.196940497902,ZONE_04_S_CURVE
COMMON_1,,351,37.2886976024,127.1067825975,51.704689630,60.161431629,1,5,2,NONE,,,-76.789875000,-31.102546000,-0.174175640968,ZONE_04_S_CURVE
COMMON_1,,352,37.2886987691,127.1067807642,51.909463808,60.125399849,1,5,2,NONE,,,-76.952241000,-30.972669000,-0.094490479917,ZONE_04_S_CURVE
COMMON_1,,353,37.2886999358,127.1067785975,52.140144078,60.103537655,1,5,2,NONE,,,-77.144135000,-30.842792000,-0.132132481899,ZONE_04_S_CURVE
COMMON_1,,354,37.2887011024,127.1067765975,52.357866901,60.074600799,1,5,2,NONE,,,-77.321266000,-30.712926000,-0.240095934492,ZONE_04_S_CURVE
COMMON_1,,355,37.2887024358,127.1067747642,52.571546017,60.022288223,1,5,2,NONE,,,-77.483632000,-30.564492000,-0.240031425366,ZONE_04_S_CURVE
COMMON_1,,356,37.2887037691,127.1067729308,52.785227750,59.969989617,1,5,2,NONE,,,-77.646007000,-30.416069000,-0.240059028353,ZONE_04_S_CURVE
COMMON_1,,357,37.2887051024,127.1067710975,52.998901588,59.917686691,1,5,2,NONE,,,-77.808373000,-30.267646000,-0.196974201964,ZONE_04_S_CURVE
COMMON_1,,358,37.2887064358,127.1067690975,53.225534628,59.872459389,1,5,2,NONE,,,-77.985504000,-30.119212000,-0.140228117903,ZONE_04_S_CURVE
COMMON_1,,359,37.2887077644,127.1067668580,53.470519796,59.837878617,1,5,2,NONE,,,-78.183845000,-29.971312000,-0.195999225454,ZONE_04_S_CURVE
COMMON_1,,360,37.2887089358,127.1067650975,53.669888735,59.798294270,1,5,2,NONE,,,-78.339764000,-29.840912000,-0.314289175483,ZONE_04_S_CURVE
COMMON_1,,361,37.2887105283,127.1067632102,53.901605044,59.722971796,1,5,2,NONE,,,-78.506913000,-29.663635000,-0.435132150513,ZONE_04_S_CURVE
COMMON_1,,362,37.2887122691,127.1067615975,54.119906612,59.621494891,1,5,2,NONE,,,-78.649742000,-29.469849000,-0.398246504331,ZONE_04_S_CURVE
COMMON_1,,363,37.2887137691,127.1067600975,54.316587192,59.538745902,1,5,2,NONE,,,-78.782589000,-29.302869000,-0.298897788887,ZONE_04_S_CURVE
COMMON_1,,364,37.2887152691,127.1067582642,54.539166846,59.470162660,1,5,2,NONE,,,-78.944956000,-29.135889000,-0.427347637578,ZONE_04_S_CURVE
COMMON_1,,365,37.2887169764,127.1067566566,54.755282423,59.371740455,1,5,2,NONE,,,-79.087333000,-28.945832000,-0.530035808299,ZONE_04_S_CURVE
COMMON_1,,366,37.2887186024,127.1067554308,54.937388332,59.265032745,1,5,2,NONE,,,-79.195896000,-28.764826000,-0.635799637857,ZONE_04_S_CURVE
COMMON_1,,367,37.2887206024,127.1067542642,55.134873233,59.119281912,1,5,2,NONE,,,-79.299216000,-28.542186000,-0.691686598992,ZONE_04_S_CURVE
COMMON_1,,368,37.2887226024,127.1067532642,55.319412985,58.966450604,1,5,2,NONE,,,-79.387781000,-28.319546000,-0.635766377405,ZONE_04_S_CURVE
COMMON_1,,369,37.2887246024,127.1067520975,55.516905783,58.820704089,1,5,2,NONE,,,-79.491110000,-28.096906000,-0.613285984834,ZONE_04_S_CURVE
COMMON_1,,370,37.2887265734,127.1067508793,55.716851110,58.679978312,1,5,2,NONE,,,-79.599000000,-27.877494000,-0.714225913336,ZONE_04_S_CURVE
COMMON_1,,371,37.2887286024,127.1067499308,55.898938333,58.522126266,1,5,2,NONE,,,-79.683004000,-27.651626000,-0.750207551389,ZONE_04_S_CURVE
COMMON_1,,372,37.2887306024,127.1067490975,56.070525040,58.362210164,1,5,2,NONE,,,-79.756805000,-27.428986000,-0.773354346384,ZONE_04_S_CURVE
COMMON_1,,373,37.2887327691,127.1067482642,56.251017561,58.186013747,1,5,2,NONE,,,-79.830607000,-27.187789000,-0.811049910838,ZONE_04_S_CURVE
COMMON_1,,374,37.2887347691,127.1067475975,56.409659117,58.019017171,1,5,2,NONE,,,-79.889653000,-26.965149000,-0.750207551389,ZONE_04_S_CURVE
COMMON_1,,375,37.2887367691,127.1067467642,56.581245824,57.859101069,1,5,2,NONE,,,-79.963454000,-26.742509000,-0.773324018259,ZONE_04_S_CURVE
COMMON_1,,376,37.2887389358,127.1067459308,56.761745364,57.682908491,1,5,2,NONE,,,-80.037264000,-26.501312000,-0.873953134973,ZONE_04_S_CURVE
COMMON_1,,377,37.2887409358,127.1067454308,56.907434752,57.508827601,1,5,2,NONE,,,-80.081547000,-26.278672000,-0.888711602637,ZONE_04_S_CURVE
COMMON_1,,378,37.2887431024,127.1067449308,57.062022921,57.318475087,1,5,2,NONE,,,-80.125829000,-26.037486000,-0.893761139232,ZONE_04_S_CURVE
COMMON_1,,379,37.2887451085,127.1067444810,57.204137487,57.141664984,1,5,2,NONE,,,-80.165666000,-25.814167000,-0.854180232073,ZONE_04_S_CURVE
COMMON_1,,380,37.2887471024,127.1067439308,57.353401697,56.970313308,1,5,2,NONE,,,-80.214395000,-25.592206000,-0.830243168085,ZONE_04_S_CURVE
COMMON_1,,381,37.2887492691,127.1067432642,57.520940295,56.787031617,1,5,2,NONE,,,-80.273432000,-25.351009000,-0.907709375026,ZONE_04_S_CURVE
COMMON_1,,382,37.2887512170,127.1067428626,57.656200422,56.613857236,1,5,2,NONE,,,-80.309000000,-25.134169000,-0.967874606477,ZONE_04_S_CURVE
COMMON_1,,383,37.2887532691,127.1067425975,57.786419997,56.424704090,1,5,2,NONE,,,-80.332478000,-24.905729000,-1.070290364340,ZONE_04_S_CURVE
COMMON_1,,384,37.2887554358,127.1067425975,57.902163081,56.213092344,1,5,2,NONE,,,-80.332478000,-24.664532000,-1.136502275692,ZONE_04_S_CURVE
COMMON_1,,385,37.2887574358,127.1067427642,57.996049058,56.010677080,1,5,2,NONE,,,-80.317715000,-24.441892000,-1.070290364340,ZONE_04_S_CURVE
COMMON_1,,386,37.2887594358,127.1067427642,58.102887204,55.815346129,1,5,2,NONE,,,-80.317715000,-24.219252000,-1.122216185116,ZONE_04_S_CURVE
COMMON_1,,387,37.2887615177,127.1067429002,58.203532761,55.606236443,1,5,2,NONE,,,-80.305670000,-23.987495000,-1.145445117915,ZONE_04_S_CURVE
COMMON_1,,388,37.2887636024,127.1067430975,58.299564959,55.394247815,1,5,2,NONE,,,-80.288196000,-23.755426000,-1.251865036595,ZONE_04_S_CURVE
COMMON_1,,389,37.2887657691,127.1067435975,58.376456801,55.161386007,1,5,2,NONE,,,-80.243913000,-23.514229000,-1.251861025799,ZONE_04_S_CURVE
COMMON_1,,390,37.2887679358,127.1067440975,58.453349521,54.928524680,1,5,2,NONE,,,-80.199631000,-23.273032000,-1.202107779160,ZONE_04_S_CURVE
COMMON_1,,391,37.2887699358,127.1067444308,58.534289471,54.719028461,1,5,2,NONE,,,-80.170112000,-23.050392000,-1.192112460029,ZONE_04_S_CURVE
COMMON_1,,392,37.2887721024,127.1067447642,58.624121184,54.493256779,1,5,2,NONE,,,-80.140584000,-22.809206000,-1.202103365195,ZONE_04_S_CURVE
COMMON_1,,393,37.2887741024,127.1067450975,58.705062011,54.283761040,1,5,2,NONE,,,-80.111066000,-22.586566000,-1.310376676613,ZONE_04_S_CURVE
COMMON_1,,394,37.2887762691,127.1067457642,58.769000808,54.043814439,1,5,2,NONE,,,-80.052019000,-22.345369000,-1.310337560594,ZONE_04_S_CURVE
COMMON_1,,395,37.2887784358,127.1067464308,58.832948377,53.803872637,1,5,2,NONE,,,-79.992982000,-22.104172000,-1.310383298753,ZONE_04_S_CURVE
COMMON_1,,396,37.2887806024,127.1067470975,58.896882772,53.563936167,1,5,2,NONE,,,-79.933936000,-21.862986000,-1.266627593706,ZONE_04_S_CURVE
COMMON_1,,397,37.2887826024,127.1067475975,58.964869676,53.347355155,1,5,2,NONE,,,-79.889653000,-21.640346000,-1.251865036595,ZONE_04_S_CURVE
COMMON_1,,398,37.2887847691,127.1067480975,59.041761518,53.114493347,1,5,2,NONE,,,-79.845370000,-21.399149000,-1.367222591240,ZONE_04_S_CURVE
COMMON_1,,399,37.2887869358,127.1067489308,59.092756042,52.867466752,1,5,2,NONE,,,-79.771569000,-21.157952000,-1.390409598813,ZONE_04_S_CURVE
COMMON_1,,400,37.2887889358,127.1067497642,59.134837731,52.636716633,1,5,2,NONE,,,-79.697759000,-20.935312000,-1.422210687843,ZONE_04_S_CURVE
COMMON_1,,401,37.2887911024,127.1067507642,59.172873931,52.382614895,1,5,2,NONE,,,-79.609194000,-20.694126000,-1.367222591240,ZONE_04_S_CURVE
COMMON_1,,402,37.2887932691,127.1067515975,59.223868454,52.135588299,1,5,2,NONE,,,-79.535393000,-20.452929000,-1.329535014236,ZONE_04_S_CURVE
COMMON_1,,403,37.2887952691,127.1067522642,59.278902312,51.911922494,1,5,2,NONE,,,-79.476346000,-20.230289000,-1.367222591240,ZONE_04_S_CURVE
COMMON_1,,404,37.2887974358,127.1067530975,59.329896836,51.664895899,1,5,2,NONE,,,-79.402545000,-19.989092000,-1.479730374682,ZONE_04_S_CURVE
COMMON_1,,405,37.2887992691,127.1067540975,59.350128437,51.443346102,1,5,2,NONE,,,-79.313980000,-19.785009000,-1.515649571584,ZONE_04_S_CURVE
COMMON_1,,406,37.2888009358,127.1067550975,59.361460378,51.238067451,1,5,2,NONE,,,-79.225415000,-19.599472000,-1.569886860684,ZONE_04_S_CURVE
COMMON_1,,407,37.2888022938,127.1067560291,59.361617009,51.065844756,1,5,2,NONE,,,-79.142908000,-19.448299000,-1.654154800123,ZONE_04_S_CURVE
COMMON_1,,408,37.2888037365,127.1067572272,59.345589996,50.874024142,1,5,2,NONE,,,-79.036798000,-19.287698000,-1.759923866727,ZONE_04_S_CURVE
COMMON_1,,409,37.2888062354,127.1067598176,59.277800697,50.519876308,1,5,2,NONE,,,-78.807379000,-19.009520000,-1.966346118686,ZONE_04_S_CURVE
COMMON_1,,410,37.2888086055,127.1067635414,59.115063172,50.130139350,1,6,2,NONE,,,-78.477580000,-18.745681000,-2.148159521905,ZONE_04_S_CURVE
COMMON_1,,411,37.2888097691,127.1067662642,58.965655503,49.900777630,1,6,2,NONE,,,-78.236435000,-18.616149000,-2.131148723916,ZONE_04_S_CURVE
COMMON_1,,412,37.2888105891,127.1067681071,58.866263525,49.742369034,1,6,2,NONE,,,-78.073219000,-18.524866000,-2.177441486922,ZONE_04_S_CURVE
COMMON_1,,413,37.2888113362,127.1067699852,58.760240503,49.589584215,1,6,2,NONE,,,-77.906884000,-18.441699000,-2.254727558443,ZONE_04_S_CURVE
COMMON_1,,414,37.2888119545,127.1067718956,58.644828798,49.448006748,1,6,2,NONE,,,-77.737690000,-18.372870000,-2.286844075985,ZONE_04_S_CURVE
COMMON_1,,415,37.2888126024,127.1067740975,58.508347101,49.291149175,1,6,2,NONE,,,-77.542678000,-18.300746000,-2.377984887759,ZONE_04_S_CURVE
COMMON_1,,416,37.2888131024,127.1067764308,58.353755229,49.143151885,1,6,2,NONE,,,-77.336029000,-18.245086000,-2.377994609287,ZONE_04_S_CURVE
COMMON_1,,417,37.2888136024,127.1067787642,58.199156338,48.995150756,1,6,2,NONE,,,-77.129372000,-18.189426000,-2.377984887759,ZONE_04_S_CURVE
COMMON_1,,418,37.2888141024,127.1067810975,58.044564466,48.847153466,1,6,2,NONE,,,-76.922723000,-18.133766000,-2.361590235142,ZONE_04_S_CURVE
COMMON_1,,419,37.2888146852,127.1067836498,57.877378667,48.681762185,1,6,2,NONE,,,-76.696678000,-18.068889000,-2.430037777672,ZONE_04_S_CURVE
COMMON_1,,420,37.2888151024,127.1067860975,57.709474630,48.536989299,1,6,2,NONE,,,-76.479897000,-18.022446000,-2.475006545741,ZONE_04_S_CURVE
COMMON_1,,421,37.2888154358,127.1067885975,57.533030930,48.398178841,1,6,2,NONE,,,-76.258485000,-17.985332000,-2.394804528950,ZONE_04_S_CURVE
COMMON_1,,422,37.2888159358,127.1067910975,57.365486012,48.243096757,1,6,2,NONE,,,-76.037072000,-17.929672000,-2.475055605655,ZONE_04_S_CURVE
COMMON_1,,423,37.2888162691,127.1067935975,57.189036155,48.104295470,1,6,2,NONE,,,-75.815659000,-17.892569000,-2.539789058886,ZONE_04_S_CURVE
COMMON_1,,424,37.2888164885,127.1067963106,56.989943998,47.967561398,1,6,2,NONE,,,-75.575373000,-17.868145000,-2.534821031442,ZONE_04_S_CURVE
COMMON_1,,425,37.2888166946,127.1067987392,56.812247487,47.844217938,1,6,2,NONE,,,-75.360284000,-17.845202000,-2.524709246199,ZONE_04_S_CURVE
COMMON_1,,426,37.2888169265,127.1068012325,56.630902004,47.715605106,1,6,2,NONE,,,-75.139465000,-17.819387000,-2.636755739370,ZONE_04_S_CURVE
COMMON_1,,427,37.2888169358,127.1068039308,56.421735494,47.600019765,1,6,2,NONE,,,-74.900489000,-17.818352000,-2.641086691135,ZONE_04_S_CURVE
